0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
8.212599903345108032e-02	1.274899989366531372e-01	-4.887700080871582031e-03	2.787399888038635254e-01	-1.864099949598312378e-01	-3.547700047492980957e-01	-1.302900016307830811e-01	-2.273299992084503174e-01	1.158099994063377380e-01	-5.476899743080139160e-01	9.158699959516525269e-02	2.199600040912628174e-01	-6.657500267028808594e-01	9.085600078105926514e-02	1.133799999952316284e-01	-7.721700072288513184e-01	7.623400092124938965e-01	3.779299855232238770e-01	-9.871800243854522705e-02	1.857499927282333374e-01	1.743399947881698608e-01	4.334999918937683105e-01	-2.384999990463256836e-01	3.100599944591522217e-01	-6.624900102615356445e-01	-5.603899955749511719e-01	-7.436900138854980469e-01	-8.897899985313415527e-01	-1.409999966621398926e+00	-6.190699934959411621e-01	5.509200096130371094e-01	9.485200047492980957e-01	-6.665000319480895996e-02	-3.759100139141082764e-01	-4.787899851799011230e-01	-1.724500060081481934e-01	-2.129600048065185547e-01	3.452700078487396240e-01	-2.721999883651733398e-01	-2.964299917221069336e-01	8.982200026512145996e-01	-2.159900069236755371e-01	-5.249000191688537598e-01	-5.058900117874145508e-01	-4.106199834495782852e-03	-8.646599948406219482e-02	-3.189100027084350586e-01	1.378200054168701172e-01	-3.219999969005584717e-01	-1.214800000190734863e+00	-8.582500368356704712e-02	7.907199859619140625e-02	4.347300156950950623e-02	3.585900068283081055e-01	4.403899908065795898e-01	-9.343500137329101562e-01	8.015300035476684570e-01	-4.110899865627288818e-01	2.259900093078613281e+00	1.048200011253356934e+00	6.417199969291687012e-01	-4.981600046157836914e-01	4.485000073909759521e-01	1.464599967002868652e-01	7.586200237274169922e-01	1.062999963760375977e-01	-4.592800140380859375e-02	8.830599784851074219e-01	9.200500249862670898e-01	-3.107199966907501221e-01	-9.911999702453613281e-01	-3.594500124454498291e-01	-6.029099822044372559e-01	1.909199953079223633e-01	4.014399945735931396e-01	-1.085999980568885803e-01	1.899400055408477783e-01	-1.280799955129623413e-01	-1.359300017356872559e+00	-6.400899887084960938e-01	1.245800018310546875e+00	4.215599894523620605e-01	6.660799980163574219e-01	1.982899941504001617e-02	-1.289299964904785156e+00	-4.875000119209289551e-01	-4.722200036048889160e-01	-2.210199981927871704e-01	-6.560599803924560547e-02	-2.129299938678741455e-01	5.808899998664855957e-01	-7.404699921607971191e-01	3.184100091457366943e-01	-7.161899805068969727e-01	-1.449500024318695068e-01	9.430099725723266602e-01	9.791499972343444824e-01	4.458200037479400635e-01	7.655100226402282715e-01	-5.209599733352661133e-01
-4.223999977111816406e-01	-1.331299990415573120e-01	-4.141800105571746826e-01	-2.367700040340423584e-01	1.904100030660629272e-01	-3.273800015449523926e-01	-2.369800060987472534e-01	5.760700106620788574e-01	-7.298500090837478638e-02	3.582499921321868896e-02	3.191600143909454346e-01	-3.320699930191040039e-01	2.600499987602233887e-01	2.983599901199340820e-01	2.602699957787990570e-02	-1.051900029182434082e+00	1.423300027847290039e+00	-2.831499874591827393e-01	-7.511799931526184082e-01	1.996600031852722168e-01	-4.433400034904479980e-01	-2.516900002956390381e-01	1.230200007557868958e-01	1.201800033450126648e-01	4.882900118827819824e-01	-2.952499985694885254e-01	-9.582599997520446777e-02	3.718400001525878906e-01	4.618899896740913391e-02	2.920600026845932007e-02	1.268800050020217896e-01	1.081599950790405273e+00	-2.510899901390075684e-01	-4.218699932098388672e-01	2.249599993228912354e-01	4.429399967193603516e-01	-9.803100228309631348e-01	-7.025700062513351440e-02	2.824999988079071045e-01	-6.940100342035293579e-02	4.014799892902374268e-01	-3.464699983596801758e-01	-2.220100015401840210e-01	-4.411299899220466614e-02	6.269699931144714355e-01	-3.573799878358840942e-02	3.502900004386901855e-01	-8.016899824142456055e-01	4.902000129222869873e-01	-3.075500130653381348e-01	7.271500229835510254e-01	1.938499957323074341e-01	-6.644699722528457642e-02	9.362900257110595703e-01	-3.554499894380569458e-02	-1.946799993515014648e+00	3.688000142574310303e-01	-3.207800090312957764e-01	3.181499958038330078e+00	7.001699805259704590e-01	-1.323000043630599976e-01	-3.220199942588806152e-01	3.537400066852569580e-01	-2.201700061559677124e-01	-1.430699974298477173e-02	-2.664000093936920166e-01	-2.496500015258789062e-01	-5.760600045323371887e-02	1.335399985313415527e+00	6.344400048255920410e-01	-2.201299965381622314e-01	-4.486199915409088135e-01	1.921000033617019653e-01	-6.175799965858459473e-01	7.373700141906738281e-01	1.919399946928024292e-01	6.797900199890136719e-01	4.987899959087371826e-01	-9.622200131416320801e-01	-8.589699864387512207e-01	4.197799861431121826e-01	-1.645900011062622070e-01	5.089600086212158203e-01	5.228599905967712402e-01	-1.663800001144409180e+00	-2.547399997711181641e-01	-1.402100026607513428e-01	-1.386599987745285034e-01	-7.946199923753738403e-02	-5.603799968957901001e-02	3.053199946880340576e-01	-1.532499939203262329e-01	2.170799970626831055e-01	1.457699984312057495e-01	-6.952999830245971680e-01	4.607100039720535278e-02	4.861600100994110107e-01	-7.055799663066864014e-02	1.228500008583068848e-01	4.339999854564666748e-01
-1.310900002717971802e-01	2.389599941670894623e-02	5.602899789810180664e-01	4.117200076580047607e-01	-1.044800043106079102e+00	-9.732399880886077881e-02	-4.818499833345413208e-02	6.281599998474121094e-01	3.752900063991546631e-01	-1.361699998378753662e-01	3.115800023078918457e-01	5.552600026130676270e-01	7.075999975204467773e-01	-7.061300277709960938e-01	-4.385800063610076904e-01	-2.226600050926208496e-01	-4.862700104713439941e-01	2.356600016355514526e-01	-1.949799954891204834e-01	2.018100023269653320e-01	-1.919199973344802856e-01	3.695000112056732178e-01	-2.146600037813186646e-01	-5.266500115394592285e-01	-5.190799832344055176e-01	-4.358299821615219116e-02	3.787499964237213135e-01	-9.932299703359603882e-02	3.026599884033203125e-01	-1.349000036716461182e-01	-1.989299990236759186e-02	5.183399915695190430e-01	-6.778600066900253296e-02	-1.474200040102005005e-01	6.082999706268310547e-01	2.563099861145019531e-01	1.908300071954727173e-01	3.228400051593780518e-01	-5.417799949645996094e-01	-5.233399868011474609e-01	-2.018100023269653320e-01	-3.198699951171875000e-01	8.414599895477294922e-01	8.747000247240066528e-02	4.823299869894981384e-02	-5.040199756622314453e-01	1.337600052356719971e-01	-1.516799926757812500e-01	-2.013400048017501831e-01	-1.073600053787231445e+00	4.796099960803985596e-01	-6.419699788093566895e-01	3.865100145339965820e-01	4.421899914741516113e-01	-3.771699965000152588e-01	-8.877300024032592773e-01	3.605299890041351318e-01	-8.323899656534194946e-02	6.953200101852416992e-01	-1.380400061607360840e-01	-3.033700026571750641e-02	-4.772900044918060303e-01	-1.095499992370605469e+00	-3.229500055313110352e-01	3.579800128936767578e-01	-1.927399933338165283e-01	2.358600050210952759e-01	8.791099786758422852e-01	-4.333299994468688965e-01	-6.189600005745887756e-02	4.332099854946136475e-01	2.157099917531013489e-02	2.253600060939788818e-01	-3.741900026798248291e-01	4.778499901294708252e-01	4.601800143718719482e-01	-2.086299955844879150e-01	-2.970100045204162598e-01	-4.839800000190734863e-01	-7.987700104713439941e-01	1.667400002479553223e-01	-3.167999908328056335e-03	-4.859200119972229004e-01	2.473700046539306641e-01	-1.235399961471557617e+00	-2.715399861335754395e-01	5.884600104764103889e-04	1.051300019025802612e-01	-1.019000053405761719e+00	-2.366899996995925903e-01	-2.294600009918212891e-01	-4.123499989509582520e-01	-1.110699996352195740e-01	1.237700041383504868e-02	-3.347400128841400146e-01	5.571200251579284668e-01	-4.083400070667266846e-01	-1.492799967527389526e-01	-1.873800009489059448e-01	3.102299869060516357e-01
1.404199957847595215e+00	-1.257199943065643311e-01	2.027699910104274750e-02	-3.784300088882446289e-01	1.581799983978271484e-02	-1.192899942398071289e+00	4.970600008964538574e-01	1.099499985575675964e-01	-5.416100025177001953e-01	3.728899955749511719e-01	5.437499880790710449e-01	-7.360299825668334961e-01	8.743799924850463867e-01	-5.738099813461303711e-01	-5.087099969387054443e-02	-5.881199836730957031e-01	6.384400129318237305e-01	9.917999804019927979e-02	6.007699966430664062e-01	3.203600049018859863e-01	-2.487799972295761108e-01	-1.044000014662742615e-01	-2.862400114536285400e-01	5.103600025177001953e-01	1.034700036048889160e+00	-4.905799925327301025e-01	-1.547800004482269287e-01	-3.201099932193756104e-01	-4.218800067901611328e-01	-1.756699979305267334e-01	-5.286800265312194824e-01	1.155400037765502930e+00	6.337899714708328247e-02	-4.174300134181976318e-01	-1.182300001382827759e-01	7.694600224494934082e-01	1.518300026655197144e-01	-3.062399923801422119e-01	-1.999800056219100952e-01	3.576499968767166138e-02	5.830399990081787109e-01	-5.670399963855743408e-02	5.454400181770324707e-01	-4.929699897766113281e-01	-5.272600054740905762e-02	4.546099901199340820e-01	-5.969099998474121094e-01	-7.928699851036071777e-01	7.731299847364425659e-02	-5.243600010871887207e-01	5.897799730300903320e-01	-3.700900077819824219e-02	1.611399948596954346e-01	8.732299804687500000e-01	-1.449899971485137939e-01	-1.627500057220458984e+00	-1.581899970769882202e-01	-1.005599975585937500e+00	1.788800001144409180e+00	9.760199785232543945e-01	3.514299988746643066e-01	-1.540199965238571167e-01	-1.305500030517578125e+00	-5.455700159072875977e-01	3.465999960899353027e-01	-2.031899988651275635e-01	2.288700044155120850e-01	5.773500204086303711e-01	-4.764199852943420410e-01	-3.908500075340270996e-01	-4.625000059604644775e-01	-1.704200059175491333e-01	-3.481299877166748047e-01	-1.760500073432922363e-01	4.532200098037719727e-02	-2.219900041818618774e-01	-1.276099979877471924e-01	1.207500025629997253e-01	-1.625800013542175293e+00	1.677300035953521729e-01	3.046700060367584229e-01	-8.166100084781646729e-02	-9.687099605798721313e-03	-4.517700150609016418e-02	-1.375100016593933105e+00	1.432900037616491318e-02	2.792299985885620117e-01	3.698000013828277588e-01	2.917099893093109131e-01	2.892799973487854004e-01	-7.963700294494628906e-01	-1.967100054025650024e-01	-8.067600131034851074e-01	-6.964799761772155762e-02	-1.337800025939941406e-01	5.648900270462036133e-01	-2.627800032496452332e-02	1.016399979591369629e+00	5.122200250625610352e-01	-5.267800092697143555e-01
3.310799896717071533e-01	1.936399936676025391e-01	1.660699993371963501e-01	8.657400310039520264e-02	-2.063899934291839600e-01	-1.433400034904479980e+00	-2.992300093173980713e-01	-1.161800026893615723e-01	-6.662700176239013672e-01	-1.414999961853027344e-01	2.190700024366378784e-01	1.672099977731704712e-01	-1.615000069141387939e-01	-2.856999933719635010e-01	2.717899978160858154e-01	9.595599770545959473e-02	-9.716799855232238770e-01	1.044400036334991455e-01	1.048500016331672668e-01	1.367300003767013550e-01	8.339800238609313965e-01	-6.886600255966186523e-01	2.640900015830993652e-01	2.989000082015991211e-01	5.947300195693969727e-01	1.454900018870830536e-02	1.785000041127204895e-02	-9.520599842071533203e-01	-6.617100238800048828e-01	-2.242799997329711914e-01	3.235400021076202393e-01	5.727800130844116211e-01	-7.150200009346008301e-02	-1.436699926853179932e-01	3.157399892807006836e-01	7.451099753379821777e-01	7.583699822425842285e-01	-1.784999971278011799e-03	1.080700010061264038e-01	-9.926000237464904785e-01	2.538299858570098877e-01	-5.248699784278869629e-01	-1.345500051975250244e-01	-3.167200088500976562e-01	3.797800093889236450e-02	4.072299897670745850e-01	-5.572199821472167969e-01	-1.050799965858459473e+00	5.094000138342380524e-03	-1.460500001907348633e+00	8.284000158309936523e-01	-1.400299966335296631e-01	-9.297999553382396698e-03	8.442599773406982422e-01	-2.658900022506713867e-01	-2.171400070190429688e+00	-5.722700059413909912e-02	-1.675900071859359741e-01	2.041100025177001953e+00	-2.686499953269958496e-01	4.331099987030029297e-01	-4.749400019645690918e-01	-8.328199982643127441e-01	4.210000038146972656e-01	3.424000144004821777e-01	-5.129600167274475098e-01	6.702700257301330566e-01	-2.900899946689605713e-01	7.759199738502502441e-01	-1.893000006675720215e-01	-4.413599967956542969e-01	-6.302700191736221313e-02	-2.951700091361999512e-01	5.379899740219116211e-01	-8.254099637269973755e-02	-2.594799995422363281e-01	3.167099952697753906e-01	-4.342800006270408630e-02	-1.153200030326843262e+00	3.712700009346008301e-01	8.385300040245056152e-01	1.942400038242340088e-01	-4.147500097751617432e-01	-9.406099915504455566e-01	-6.866000294685363770e-01	-8.662300109863281250e-01	-4.490199983119964600e-01	-6.069800257682800293e-01	7.726299762725830078e-02	-1.627800017595291138e-01	-4.390999972820281982e-01	4.396499991416931152e-01	-1.720699965953826904e-01	-6.601399779319763184e-01	-1.232200026512145996e+00	1.674800068140029907e-01	7.309799790382385254e-01	-3.389900028705596924e-01	5.935400128364562988e-01	-1.675399951636791229e-02
4.221499860286712646e-01	6.306999921798706055e-01	-1.290999948978424072e-01	-1.356399953365325928e-01	2.799100056290626526e-02	4.087600111961364746e-02	4.096899926662445068e-01	3.089500069618225098e-01	-3.468300104141235352e-01	1.892500072717666626e-01	3.307600021362304688e-01	1.286199986934661865e-01	1.579100042581558228e-01	2.844200134277343750e-01	1.778099983930587769e-01	-6.770600080490112305e-01	3.236800134181976318e-01	-1.047099977731704712e-01	-5.875999927520751953e-01	2.143999934196472168e-01	1.562999933958053589e-01	5.857800245285034180e-01	1.889400035142898560e-01	4.434399902820587158e-01	4.972099959850311279e-01	-4.147700071334838867e-01	-5.367499962449073792e-02	-1.057399988174438477e+00	1.763499975204467773e-01	-1.501699984073638916e-01	3.071799874305725098e-01	1.994799971580505371e-01	-1.506800055503845215e-01	-2.409799993038177490e-01	-6.148300170898437500e-01	5.765500068664550781e-01	-1.756400018930435181e-01	8.888199925422668457e-02	-4.418900012969970703e-01	-3.043499886989593506e-01	-8.076599836349487305e-01	-1.287100017070770264e-01	4.620600044727325439e-01	-9.768100082874298096e-02	-1.493799965828657150e-02	-7.695200294256210327e-02	7.595700025558471680e-01	-1.099200010299682617e+00	2.832300066947937012e-01	-6.152899861335754395e-01	-2.649199962615966797e-01	-1.173200011253356934e+00	1.674699932336807251e-01	1.583299994468688965e+00	1.703000068664550781e-01	-2.547300100326538086e+00	-3.047400116920471191e-01	-6.111400127410888672e-01	1.538300037384033203e+00	7.772099971771240234e-01	-3.246000111103057861e-01	1.050600051879882812e+00	-2.825900018215179443e-01	-3.432800062000751495e-03	6.322500109672546387e-01	1.901600062847137451e-01	5.597299933433532715e-01	-1.378300040960311890e-01	4.636200070381164551e-01	2.071200013160705566e-01	3.526799976825714111e-01	8.122400194406509399e-02	-5.158299803733825684e-01	8.998999744653701782e-02	-5.503799915313720703e-01	-3.343699872493743896e-01	-2.139099985361099243e-01	-2.847999930381774902e-01	-1.340399980545043945e+00	-7.545900344848632812e-02	9.060999751091003418e-01	1.147399991750717163e-01	-1.178300008177757263e-02	6.730200052261352539e-01	-1.378600001335144043e+00	7.723300158977508545e-02	-1.000199988484382629e-01	-6.941499710083007812e-01	-5.069100260734558105e-01	-4.122999906539916992e-01	7.656600209884345531e-04	1.129799988120794296e-02	-2.037899941205978394e-01	1.943800002336502075e-01	-9.772599935531616211e-01	1.168100014328956604e-01	-5.931900143623352051e-01	1.044600009918212891e-01	1.853899955749511719e-01	-4.767099916934967041e-01
-3.076899982988834381e-02	1.199299991130828857e-01	5.390899777412414551e-01	-4.369600117206573486e-01	-7.393699884414672852e-01	-1.534499973058700562e-01	8.112599700689315796e-02	-3.855899870395660400e-01	-6.879699826240539551e-01	-4.163199961185455322e-01	-1.318300068378448486e-01	-2.492199987173080444e-01	4.410000145435333252e-01	8.591900020837783813e-02	2.087099999189376831e-01	-6.358200311660766602e-02	6.222800165414810181e-02	-5.123399943113327026e-02	-1.339800059795379639e-01	1.141800045967102051e+00	3.652599826455116272e-02	4.902899861335754395e-01	-2.456700056791305542e-01	-4.120000004768371582e-01	1.234899982810020447e-01	4.133599996566772461e-01	-4.839699864387512207e-01	-5.424299836158752441e-01	-2.778699994087219238e-01	-2.601499855518341064e-01	-3.848499953746795654e-01	7.865599989891052246e-01	1.023000031709671021e-01	-2.071200013160705566e-01	4.075100123882293701e-01	3.202599883079528809e-01	-5.105199813842773438e-01	4.836199879646301270e-01	-9.949799627065658569e-03	-3.868499994277954102e-01	3.497499972581863403e-02	-1.669999957084655762e-01	4.237000048160552979e-01	-5.416399836540222168e-01	-3.032299876213073730e-01	-3.698300123214721680e-01	8.283600211143493652e-02	-5.253800153732299805e-01	-6.453099846839904785e-02	-1.398000001907348633e+00	-1.487299948930740356e-01	-3.532699942588806152e-01	-1.118000000715255737e-01	1.091199994087219238e+00	9.586399793624877930e-02	-2.812900066375732422e+00	4.523800015449523926e-01	4.621300101280212402e-01	1.601199984550476074e+00	-2.083700001239776611e-01	-2.737700045108795166e-01	7.119699716567993164e-01	-1.075399994850158691e+00	-4.697399958968162537e-02	6.747900247573852539e-01	-6.583900004625320435e-02	7.582399845123291016e-01	3.940500020980834961e-01	1.550700068473815918e-01	-6.471899747848510742e-01	3.279600143432617188e-01	-3.174800053238868713e-02	5.289899706840515137e-01	-4.388599991798400879e-01	6.740499734878540039e-01	4.213599860668182373e-01	-1.198100000619888306e-01	-2.177699953317642212e-01	-2.975600063800811768e-01	-1.351000070571899414e-01	5.989800095558166504e-01	4.652900099754333496e-01	-5.825799703598022461e-01	-2.322999946773052216e-02	-1.544199943542480469e+00	1.900999993085861206e-02	-1.587699912488460541e-02	2.449899911880493164e-02	-5.801699757575988770e-01	-6.765900254249572754e-01	-4.037899896502494812e-02	-4.404299855232238770e-01	8.329199999570846558e-02	2.003500014543533325e-01	-7.549899816513061523e-01	1.691800057888031006e-01	-2.657299935817718506e-01	-5.287799835205078125e-01	1.758400052785873413e-01	1.065000057220458984e+00
2.470300048589706421e-01	3.777400031685829163e-02	4.504800140857696533e-01	3.734599947929382324e-01	-2.650600075721740723e-01	-5.441799759864807129e-01	-3.118099868297576904e-01	-2.031700015068054199e-01	2.783800065517425537e-01	4.585100114345550537e-01	1.948099955916404724e-02	-1.760399937629699707e-01	5.907700061798095703e-01	-3.746399879455566406e-01	-1.338900029659271240e-01	-2.581999897956848145e-01	-9.022799879312515259e-02	6.087300181388854980e-01	2.646600008010864258e-01	6.378899812698364258e-01	-4.646899998188018799e-01	1.398600041866302490e-01	-3.532100021839141846e-01	-7.034099847078323364e-02	-4.418299999088048935e-03	-3.297699987888336182e-01	4.184099845588207245e-03	1.276399940252304077e-01	5.808699876070022583e-02	-2.448700070381164551e-01	4.978800117969512939e-01	1.502400040626525879e+00	3.840099871158599854e-01	-4.354700148105621338e-01	3.152000010013580322e-01	4.982599914073944092e-01	-8.442900329828262329e-02	-1.501999944448471069e-01	5.002800226211547852e-01	-5.409500002861022949e-01	9.471300244331359863e-01	-7.411100268363952637e-01	2.618899941444396973e-01	6.976799666881561279e-02	-1.594700068235397339e-01	4.113799929618835449e-01	-4.568499922752380371e-01	-3.545599877834320068e-01	4.214200079441070557e-01	-5.148900151252746582e-01	6.815199851989746094e-01	8.046899735927581787e-02	-4.600900113582611084e-01	4.559699892997741699e-01	2.079100012779235840e-01	-9.306499958038330078e-01	4.215700179338455200e-02	-4.937199950218200684e-01	2.032500028610229492e+00	-4.687000066041946411e-02	3.520900011062622070e-01	-4.502899944782257080e-01	-1.286000013351440430e-02	1.125300005078315735e-01	3.495000004768371582e-01	-6.176599860191345215e-01	3.176299929618835449e-01	-3.629400134086608887e-01	1.153200030326843262e+00	1.443500071763992310e-01	-1.975599974393844604e-01	1.225000023841857910e-01	-1.428399980068206787e-01	-1.044700026512145996e+00	7.677599787712097168e-01	7.367200255393981934e-01	1.411799937486648560e-01	-8.202700018882751465e-01	-7.607899904251098633e-01	-3.109100088477134705e-02	7.962800264358520508e-01	2.009799927473068237e-01	-3.622399866580963135e-01	9.700000286102294922e-02	-1.450199961662292480e+00	-7.765100002288818359e-01	1.716800034046173096e-01	-6.086699962615966797e-01	-4.559600055217742920e-01	-1.380999982357025146e-01	-2.040899917483329773e-02	1.047500014305114746e+00	5.261800289154052734e-01	-8.069199919700622559e-01	1.798799932003021240e-01	6.209099888801574707e-01	2.742600142955780029e-01	-5.281699821352958679e-02	5.175499916076660156e-01	8.356900215148925781e-01
3.343000113964080811e-01	5.980399847030639648e-01	4.323500096797943115e-01	2.498099952936172485e-01	1.193400025367736816e-01	-2.041800022125244141e+00	-1.031900048255920410e+00	1.649499982595443726e-01	-5.222800187766551971e-03	-3.361600041389465332e-01	-2.031099945306777954e-01	-3.135800063610076904e-01	7.889900356531143188e-02	-4.547599852085113525e-01	1.199100017547607422e-01	-1.512700021266937256e-01	-1.679200053215026855e+00	-2.761800028383731842e-02	1.307899951934814453e-01	-5.143200159072875977e-01	1.089900016784667969e+00	-5.376399755477905273e-01	7.988700270652770996e-01	6.189699769020080566e-01	1.121900007128715515e-01	-1.179500017315149307e-02	-2.472400069236755371e-01	-8.998000025749206543e-01	-8.625500202178955078e-01	-2.762699965387582779e-03	2.674399912357330322e-01	5.941300187259912491e-03	-6.647300124168395996e-01	-1.209900006651878357e-01	-1.013600006699562073e-01	1.052600026130676270e+00	7.968699932098388672e-01	-2.401899993419647217e-01	9.192900359630584717e-02	-1.137400031089782715e+00	1.374700069427490234e-01	-1.068199992179870605e+00	-7.417299747467041016e-01	-2.776400148868560791e-01	8.518900275230407715e-01	5.622800067067146301e-02	-3.384400010108947754e-01	-5.207800269126892090e-01	2.751800119876861572e-01	-2.215300083160400391e+00	-3.236199915409088135e-02	3.076399862766265869e-01	-1.268900036811828613e-01	1.077999949455261230e+00	-4.243099987506866455e-01	-1.603700041770935059e+00	-4.773400127887725830e-01	1.030400022864341736e-01	2.128200054168701172e+00	3.712999820709228516e-02	-2.093800008296966553e-01	8.236200362443923950e-02	-7.809200286865234375e-01	5.020600184798240662e-02	-4.826400056481361389e-02	5.741300061345100403e-02	6.591200232505798340e-01	-6.242499947547912598e-01	9.926000237464904785e-01	-6.361200213432312012e-01	-3.357700109481811523e-01	1.390900015830993652e-01	-6.441699713468551636e-02	4.553200006484985352e-01	-1.387300044298171997e-01	-2.215200066566467285e-01	2.515099942684173584e-01	2.313899993896484375e-01	-1.044199943542480469e+00	-1.189399976283311844e-02	9.257599711418151855e-01	1.444199979305267334e-01	-1.092900037765502930e+00	-8.444300293922424316e-01	-7.785000205039978027e-01	-1.361999988555908203e+00	-2.236000001430511475e-01	-5.601400136947631836e-02	-3.609899878501892090e-01	-4.078299999237060547e-01	-3.761500120162963867e-01	4.102999866008758545e-01	-4.350799918174743652e-01	-6.849899888038635254e-01	-1.454900026321411133e+00	1.145500037819147110e-02	7.884299755096435547e-01	-1.655000001192092896e-01	7.082300186157226562e-01	-6.449300050735473633e-02
